item_id,movie_title,release_year,genre
1862,Loser,2000,Comedy Romance
1863,Assassins,1995,Thriller
1864,Polish Wedding,1998,Comedy
1865,"Body Snatcher, The",1945,Horror
1866,Jawbreaker,1999,Comedy
1867,Road Trip,2000,Comedy
1868,Gossip,2000,Drama Thriller
1869,Bulletproof,1996,Action
1870,Vampire in Brooklyn,1995,Comedy Romance
1871,Enchanted April,1991,Drama
1872,"Wedding Gift, The",1994,Drama
1873,"Visitors, The",Les Visiteurs,Comedy Sci-Fi
1874,Needful Things,1993,Drama Horror
1875,Mediterraneo,1991,Comedy War
1876,Princess Caraboo,1994,Drama
1877,Tie Me Up! Tie Me Down!,1990,Drama
1878,Cemetery Man,Dellamorte Dellamore,Comedy Horror
1879,Candyman,1992,Horror
1880,"Portrait of a Lady, The",1996,Drama
1881,Albino Alligator,1996,Crime Thriller
1882,Raise the Red Lantern,1991,Drama
1883,Cube,1997,Sci-Fi Thriller
1884,"NeverEnding Story II: The Next Chapter, The",1990,Adventure Children's Fantasy
1885,Your Friends and Neighbors,1998,Drama
1886,Some Kind of Wonderful,1987,Drama Romance
1887,Ridicule,1996,Drama
1888,I Shot Andy Warhol,1996,Drama
1889,Bride of Chucky,1998,Horror Thriller
1890,Vampires,1998,Horror
1891,We're No Angels,1989,Drama
1892,Women on the Verge of a Nervous Breakdown,1988,Comedy Drama
1893,187,1997,Drama
1894,My Own Private Idaho,1991,Drama
1895,Liberty Heights,1999,Drama
1896,Mona Lisa,1986,Comedy Thriller
1897,Wishmaster,1997,Horror
1898,U Turn,1997,Action Crime Mystery
1899,Crash,1996,Drama Thriller
1900,"Thin Man, The",1934,Mystery
1901,City Lights,1931,Comedy Drama Romance
1902,Chushingura,1962,Drama
1903,Mother Night,1996,Drama
1904,Christine,1983,Horror
1905,City Hall,1996,Drama Thriller
1906,Angela's Ashes,1999,Drama
1907,"House of Yes, The",1997,Comedy Drama Thriller
1908,What Planet Are You From?,2000,Comedy Sci-Fi
1909,"Postman, The",1997,Drama
1910,Idle Hands,1999,Comedy Horror
1911,"NeverEnding Story III, The",1994,Adventure Children's Fantasy
1912,Birdy,1984,Drama War
1913,Two Girls and a Guy,1997,Comedy Drama
1914,"Beach, The",2000,Adventure Drama
1915,Red Corner,1997,Crime Thriller
1916,"Awfully Big Adventure, An",1995,Drama
1917,"Replacement Killers, The",1998,Action Thriller
1918,Picnic at Hanging Rock,1975,Drama Mystery
1919,"Borrowers, The",1997,Adventure Children's Comedy Fantasy
1920,Three Colors: Blue,1993,Drama
1921,"Red Firecracker, Green Firecracker",1994,Drama
1922,Farinelli: il castrato,1994,Drama Musical
1923,Lord of Illusions,1995,Horror
1924,King Creole,1958,Drama Musical
1925,Solar Crisis,1993,Sci-Fi Thriller
1926,Date with an Angel,1987,Comedy Fantasy
1927,Swimming with Sharks,1995,Comedy Drama
1928,To Live,Huozhe,Drama
1929,Nadja,1994,Drama
1930,Kiss of Death,1995,Crime Drama Thriller
1931,"Prophecy, The",1995,Horror
1932,"Bamba, La",1987,Drama
1933,Safe,1995,Thriller
1934,Showgirls,1995,Drama
1935,Four Rooms,1995,Thriller
1936,Little Odessa,1994,Drama
1937,"Myth of Fingerprints, The",1997,Comedy Drama
1938,"Hunger, The",1983,Horror
1939,Radio Days,1987,Comedy Drama
1940,In the Heat of the Night,1967,Drama Mystery
1941,Jennifer 8,1992,Thriller
1942,Double Happiness,1994,Drama
1943,Another Stakeout,1993,Comedy Thriller
1944,Copycat,1995,Crime Drama Thriller
1945,Boxing Helena,1993,Mystery Romance Thriller
1946,Nobody's Fool,1994,Drama
1947,Higher Learning,1995,Drama
1948,Time Code,2000,Drama
1949,Color of Night,1994,Drama Thriller
1950,Once Were Warriors,1994,Crime Drama
1951,Little Buddha,1993,Drama
1952,Saturn 3,1979,Adventure Sci-Fi Thriller
1953,"Tingler, The",1959,Horror
1954,Cat's Eye,1985,Horror
1955,Robocop 3,1993,Sci-Fi Thriller
1956,Fearless,1993,Drama
1957,Georgia,1995,Drama
1958,Trees Lounge,1996,Drama
1959,"American Werewolf in Paris, An",1997,Comedy Horror
1960,Romper Stomper,1992,Action Drama
1961,Wolf,1994,Drama Horror
1962,Fresh,1994,Drama
1963,Jesus' Son,1999,Drama
1964,Wings of Desire,Der Himmel über Berlin,Comedy Drama Romance
1965,Someone to Watch Over Me,1987,Action Crime Thriller
1966,Hellraiser: Bloodline,1996,Action Horror Sci-Fi
1967,F/X 2,1992,Action Crime Thriller
1968,Killing Zoe,1994,Thriller
1969,Hellbound: Hellraiser II,1988,Horror
1970,Hellraiser III: Hell on Earth,1992,Horror
1971,"Paris, Texas",1984,Drama
1972,"Cat from Outer Space, The",1978,Children's Comedy Sci-Fi
1973,Grand Canyon,1991,Crime Drama
1974,"Outsiders, The",1983,Drama
1975,"Cook the Thief His Wife & Her Lover, The",1989,Drama
1976,How I Won the War,1967,Comedy War
1977,"Star Is Born, A",1937,Drama
1978,And Now for Something Completely Different,1971,Comedy
1979,Benji,1974,Adventure Children's
1980,Haunted Honeymoon,1986,Comedy
1981,Chuck & Buck,2000,Comedy Drama
1982,"In Crowd, The",2000,Thriller
1983,"Mighty, The",1998,Drama
1984,Thomas and the Magic Railroad,2000,Children's
1985,"Toxic Avenger, Part II, The",1989,Comedy Horror
1986,Raging Bull,1980,Drama
1987,"Incredible Journey, The",1963,Adventure Children's
1988,Piranha,1978,Horror Sci-Fi
1989,True Crime,1995,Mystery Thriller
1990,"Trouble with Harry, The",1955,Mystery Thriller
1991,Godzilla,Gojira,Action Sci-Fi
1992,King Kong vs. Godzilla,Kingukongu tai Gojira,Action Sci-Fi
1993,Ghost Dog: The Way of the Samurai,1999,Crime Drama
1994,My Science Project,1985,Adventure Sci-Fi
1995,Species II,1998,Horror Sci-Fi
1996,Otello,1986,Drama
1997,Puppet Master 4,1993,Horror Sci-Fi Thriller
1998,Puppet Master 5: The Final Chapter,1994,Horror Sci-Fi Thriller
1999,"Secret Adventures of Tom Thumb, The",1993,Adventure Children's
2000,"Happy, Texas",1999,Comedy
2001,Return of the Fly,1959,Horror Sci-Fi
2002,"Clan of the Cave Bear, The",1986,Drama
2003,Grateful Dead,1995,Documentary
2004,Five Easy Pieces,1970,Drama
2005,Grand Illusion,"Grande illusion, La",Drama War
2006,Woman in the Dunes,Suna no onna,Drama
2007,"Bicycle Thief, The",Ladri di biciclette,Drama
2008,Of Human Bondage,1934,Drama
2009,"Blue Angel, The","Blaue Engel, Der",Drama
2010,Snow Falling on Cedars,1999,Drama
2011,Love Is a Many-Splendored Thing,1955,Romance
2012,"Raisin in the Sun, A",1961,Drama
2013,"Secret of Roan Inish, The",1994,Drama
2014,How Green Was My Valley,1941,Drama
2015,Cabaret,1972,Musical War
2016,"Run Silent, Run Deep",1958,War
2017,Oliver!,1968,Musical
2018,Blow-Out,La Grande Bouffe,Drama
2019,Two Women,La Ciociara,Drama War
2020,Breaker Morant,1980,Drama War
2021,"Battleship Potemkin, The",Bronenosets Potyomkin,Drama War
2022,"Official Story, The",La Historia Oficial,Drama
2023,Shall We Dance?,1937,Comedy Musical Romance
2024,Bread and Chocolate,Pane e cioccolata,Drama
2025,Dancer in the Dark,2000,Drama Musical
2026,Braindead,1992,Comedy Horror
2027,Before and After,1996,Drama Mystery
2028,Mr. Magoo,1997,Comedy
2029,Cookie's Fortune,1999,Mystery
2030,Bring It On,2000,Comedy
2031,Eye of the Beholder,1999,Thriller
2032,Reindeer Games,2000,Action Thriller
2033,Supernova,2000,Adventure Sci-Fi
2034,Ready to Rumble,2000,Comedy
2035,"Flintstones in Viva Rock Vegas, The",2000,Children's Comedy
2036,Boys and Girls,2000,Comedy Romance
2037,Urban Legends: Final Cut,2000,Horror
2038,"Kid, The",2000,Comedy
2039,"Pawnbroker, The",1965,Drama
2040,Atlantic City,1980,Crime Drama Romance
2041,Ghosts of Mississippi,1996,Drama
2042,American Buffalo,1996,Drama
2043,"Trip to Bountiful, The",1985,Drama
2044,"Man Who Knew Too Much, The",1934,Thriller
2045,Coma,1978,Thriller
2046,Stanley & Iris,1990,Drama Romance
2047,"River, The",1984,Drama
2048,Metro,1997,Action
2049,"Preacher's Wife, The",1996,Drama
2050,"Crucible, The",1996,Drama
2051,Family Plot,1976,Comedy Thriller
2052,"Spitfire Grill, The",1996,Drama
2053,"Fan, The",1996,Thriller
2054,Foreign Correspondent,1940,Thriller
2055,Dancing at Lughnasa,1998,Drama
2056,Love Jones,1997,Romance
2057,"MatchMaker, The",1997,Comedy Romance
2058,Penny Serenade,1941,Drama Romance
2059,Hurlyburly,1998,Drama
2060,Stardust Memories,1980,Comedy Drama
2061,Angel on My Shoulder,1946,Crime Drama
2062,Wonder Boys,2000,Comedy Drama
2063,"Horse Whisperer, The",1998,Drama
2064,Running Scared,1986,Action Comedy
2065,Splendor in the Grass,1961,Drama
2066,Tough Guys,1986,Comedy
2067,Jade,1995,Thriller
2068,Death Wish,1974,Action Drama
2069,Disclosure,1994,Drama Thriller
2070,"End of Violence, The",1997,Drama Thriller
2071,"Postman Always Rings Twice, The",1981,Crime Thriller
2072,Lolita,1962,Drama
2073,G. I. Blues,1960,Musical
2074,You Can't Take It With You,1938,Comedy
2075,"Lost Weekend, The",1945,Drama
2076,Jefferson in Paris,1995,Drama
2077,Moonlight and Valentino,1995,Drama Romance
2078,Things Change,1988,Comedy
2079,Three Days of the Condor,1975,Thriller
2080,Hamlet,1964,Drama
2081,Light of Day,1987,Drama
2082,Being Human,1993,Drama
2083,My Family,1995,Drama
2084,Cops and Robbersons,1994,Comedy
2085,Coming Home,1978,Drama War
2086,Shaft,1971,Action Crime
2087,Looking for Richard,1996,Documentary Drama
2088,"Sugarland Express, The",1974,Drama
2089,Niagara,1953,Drama Thriller
2090,Flesh and Bone,1993,Drama Mystery Romance
2091,Gilda,1946,Film-Noir
2092,Once Upon a Time in the West,1969,Western
2093,"Crossing Guard, The",1995,Drama
2094,"Juror, The",1996,Drama Thriller
2095,Antonia's Line,Antonia,Drama
2096,"Candidate, The",1972,Drama
2097,Air America,1990,Action Comedy
2098,"Tin Drum, The","Blechtrommel, Die",Drama
2099,"Christmas Carol, A",1938,Drama
2100,"Bank Dick, The",1940,Comedy
2101,Diabolique,1996,Drama Thriller
2102,American Movie,1999,Documentary
2103,Flawless,1999,Drama
2104,8MM,1999,Thriller
2105,Home Alone 3,1997,Children's Comedy
2106,"Doom Generation, The",1995,Comedy Drama
2107,SLC Punk!,1998,Comedy Drama
2108,"Thirteenth Floor, The",1999,Drama Sci-Fi Thriller
2109,Desert Blue,1999,Drama
2110,Evita,1996,Drama Musical
2111,Sudden Death,1995,Action
2112,"Pelican Brief, The",1993,Thriller
2113,Madeline,1998,Children's Comedy
2114,Sgt. Bilko,1996,Comedy
2115,Meet John Doe,1941,Drama
2116,"Best Years of Our Lives, The",1946,Drama War
2117,Reds,1981,Drama
2118,'Night Mother,1986,Drama
2119,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The",1972,Drama
2120,"Broadway Melody, The",1929,Musical
2121,"Ideal Husband, An",1999,Comedy
2122,Down in the Delta,1998,Drama
2123,Affliction,1997,Drama
2124,Henry Fool,1997,Comedy Drama
2125,"Cry, the Beloved Country",1995,Drama
2126,"House on Haunted Hill, The",1999,Horror
2127,Restoration,1995,Drama
2128,Body Shots,1999,Drama
2129,Passion Fish,1992,Drama
2130,Agnes Browne,1999,Comedy Drama
2131,Tom and Huck,1995,Adventure Children's
2132,Solo,1996,Action Sci-Fi Thriller
2133,Wrongfully Accused,1998,Action Comedy
2134,Knock Off,1998,Action
2135,Virus,1999,Horror Sci-Fi
2136,Maximum Risk,1996,Action Adventure Thriller
2137,Black Mask,Hak hap,Action
2138,Bloodsport,1988,Action
2139,Hideaway,1995,Thriller
2140,Mr. Nice Guy,1997,Action Comedy
2141,"Glimmer Man, The",1996,Action Thriller
2142,Operation Condor,Feiying gaiwak,Action Adventure Comedy
2143,Hard Target,1993,Action Adventure Crime Thriller
2144,Missing in Action 2: The Beginning,1985,Action War
2145,Braddock: Missing in Action III,1988,Action War
2146,"Quest, The",1996,Action Adventure
2147,Kansas City,1996,Crime
2148,Central Station,Central do Brasil,Drama
2149,Andre,1994,Adventure Children's
2150,Harriet the Spy,1996,Children's Comedy
2151,"Return of Jafar, The",1993,Animation Children's Musical
2152,Pokémon: The First Movie,1998,Animation Children's
2153,That Darn Cat!,1997,Children's Comedy Mystery
2154,Buddy,1997,Adventure Children's Drama
2155,"Rugrats Movie, The",1998,Animation Children's Comedy
2156,Cats Don't Dance,1997,Animation Children's Musical
2157,Bogus,1996,Children's Drama Fantasy
2158,Turbo: A Power Rangers Movie,1997,Action Adventure Children's
2159,Wild America,1997,Adventure Children's
2160,We're Back! A Dinosaur's Story,1993,Animation Children's
2161,Air Bud,1997,Children's Comedy
2162,"King and I, The",1999,Animation Children's
2163,Far From Home: The Adventures of Yellow Dog,1995,Adventure Children's
2164,Free Willy 2: The Adventure Home,1995,Adventure Children's Drama
2165,Mighty Morphin Power Rangers: The Movie,1995,Action Children's
2166,"Next Karate Kid, The",1994,Action Children's
2167,"Jungle Book, The",1994,Adventure Children's Romance
2168,Dunston Checks In,1996,Children's Comedy
2169,Gulliver's Travels,1939,Adventure Animation Children's
2170,"Pagemaster, The",1994,Action Adventure Animation Children's Fantasy
2171,Angus,1995,Comedy
2172,Blank Check,1994,Children's Comedy
2173,All Dogs Go to Heaven 2,1996,Animation Children's Musical
2174,Oliver & Company,1988,Animation Children's
2175,Flipper,1996,Adventure Children's
2176,Get Carter,2000,Action Drama Thriller
2177,Bait,2000,Action Comedy
2178,Action Jackson,1988,Action Comedy
2179,"Simple Twist of Fate, A",1994,Drama
2180,Croupier,1998,Crime Drama
2181,Brokedown Palace,1999,Drama
2182,Jean de Florette,1986,Drama
2183,God Said 'Ha!',1998,Comedy
2184,Blue in the Face,1995,Comedy
2185,On the Town,1949,Musical
2186,Barcelona,1994,Comedy Romance
2187,"Three Caballeros, The",1945,Animation Children's Musical
2188,Pushing Hands,1992,Comedy
2189,Kicking and Screaming,1995,Comedy Drama
2190,Last Summer in the Hamptons,1995,Comedy Drama
2191,All That Jazz,1979,Musical
2192,Bhaji on the Beach,1993,Comedy Drama
2193,Lulu on the Bridge,1998,Drama Mystery Romance
2194,"Rapture, The",1991,Drama Mystery
2195,Paths of Glory,1957,Drama War
2196,M,1931,Crime Film-Noir Thriller
2197,McCabe & Mrs. Miller,1971,Drama Western
2198,Drunken Master,Zui quan,Action Comedy
2199,Friday,1995,Comedy
2200,House on Haunted Hill,1958,Horror
2201,For Love of the Game,1999,Comedy Drama
2202,"Mark of Zorro, The",1940,Adventure
2203,Drowning Mona,2000,Comedy
2204,Hanging Up,2000,Comedy Drama
2205,Coyote Ugly,2000,Drama
2206,"Broken Hearts Club, The",2000,Drama
2207,"Eyes of Tammy Faye, The",2000,Documentary
2208,Tumbleweeds,1999,Drama
2209,Dear Diary,Caro Diario,Comedy Drama
2210,"Chambermaid on the Titanic, The",1998,Romance
2211,"Pope of Greenwich Village, The",1984,Action
2212,"Taking of Pelham One Two Three, The",1974,Action
2213,"Cowboy Way, The",1994,Action Comedy
2214,Palookaville,1996,Action Drama
2215,Faster Pussycat! Kill! Kill!,1965,Action Comedy Drama
2216,Brief Encounter,1946,Drama Romance
2217,BASEketball,1998,Comedy
2218,"Cement Garden, The",1993,Drama
2219,Why Do Fools Fall In Love?,1998,Drama
2220,"Two Jakes, The",1990,Drama
2221,Urban Legend,1998,Horror Thriller
2222,Twin Dragons,Shuang long hui,Action Comedy
2223,Dracula: Dead and Loving It,1995,Comedy Horror
2224,"Perez Family, The",1995,Comedy Romance
2225,Red Rock West,1992,Thriller
2226,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,1996,Comedy
2227,Operation Condor 2,Longxiong hudi,Action Adventure Comedy
2228,What's Love Got to Do with It?,1993,Drama
2229,Fandango,1985,Comedy
2230,Local Hero,1983,Comedy
2231,Kazaam,1996,Children's Comedy Fantasy
2232,"Watcher, The",2000,Crime Thriller
2233,Newsies,1992,Children's Musical
2234,Dead Man on Campus,1998,Comedy
2235,Excess Baggage,1997,Adventure Romance
2236,Down to You,2000,Comedy Romance
2237,Free Willy 3: The Rescue,1997,Adventure Children's Drama
2238,Star Kid,1997,Adventure Children's Fantasy Sci-Fi
2239,Doug's 1st Movie,1999,Animation Children's
2240,Me Myself I,2000,Comedy
2241,"Wood, The",1999,Drama
2242,Here on Earth,2000,Drama Romance
2243,Whatever It Takes,2000,Comedy Romance
2244,Quest for Camelot,1998,Adventure Animation Children's Fantasy
2245,Thumbelina,1994,Animation Children's
2246,Autumn in New York,2000,Drama Romance
2247,Steamboat Willie,1940,Animation Children's Comedy Musical
2248,Melody Time,1948,Animation Children's Musical
2249,Three to Tango,1999,Comedy Romance
2250,"Great Mouse Detective, The",1986,Animation Children's
2251,Bloodsport 2,1995,Action
2252,Steel,1997,Action
2253,Heartbreak Ridge,1986,Action War
2254,Under Siege 2: Dark Territory,1995,Action
2255,Mortal Kombat: Annihilation,1997,Action Adventure
2256,Iron Eagle IV,1995,Action War
2257,Brassed Off,1996,Comedy Drama Romance
2258,Shadow of a Doubt,1943,Film-Noir Thriller
2259,Our Town,1940,Drama
2260,Saboteur,1942,Thriller
2261,Sabotage,1936,Thriller
2262,Paradise Road,1997,Drama War
2263,Ninotchka,1939,Comedy Romance
2264,Lost Horizon,1937,Drama
2265,Career Girls,1997,Drama
2266,Grand Hotel,1932,Drama
2267,Mrs. Miniver,1942,Drama War
2268,Gentleman's Agreement,1947,Drama
2269,"Big Carnival, The",1951,Drama
2270,"Palm Beach Story, The",1942,Comedy
2271,Homegrown,1998,Comedy Thriller
2272,Man Facing Southeast,Hombre Mirando al Sudeste,Drama
2273,Duets,2000,Comedy Drama
2274,Earthquake,1974,Action
2275,"Phantom of the Opera, The",1943,Drama Thriller
2276,Fair Game,1995,Action
2277,Footloose,1984,Drama
2278,"Suddenly, Last Summer",1959,Drama
2279,Basquiat,1996,Drama
2280,Next Friday,1999,Comedy
2281,East-West,Est-ouest,Drama Romance
2282,Shooting Fish,1997,Romance
2283,Up at the Villa,2000,Drama
2284,Tommy,1975,Drama Musical
2285,"Adventures of Rocky and Bullwinkle, The",2000,Animation Children's Comedy
2286,Girlfight,2000,Drama
2287,If....,1968,Drama
2288,Set It Off,1996,Action Crime
2289,Nighthawks,1981,Action Drama
2290,Volcano,1997,Drama Thriller
2291,Marnie,1964,Thriller
2292,Switchback,1997,Thriller
2293,Wings,1927,Drama Romance War
2294,All the King's Men,1949,Drama
2295,Dear God,1996,Comedy
2296,"Slumber Party Massacre, The",1982,Horror
2297,Barenaked in America,1999,Documentary
2298,Stranger Than Paradise,1984,Comedy
2299,Son of Flubber,1963,Children's Comedy
2300,Rounders,1998,Crime Drama
2301,Clay Pigeons,1998,Crime
2302,Character,Karakter,Drama
2303,Amityville: A New Generation,1993,Horror
2304,"Wrong Man, The",1956,Drama Film-Noir Thriller
2305,Beyond the Mat,2000,Documentary
2306,Song of the South,1946,Adventure Animation Children's Musical
2307,Where the Money Is,2000,Comedy Drama
2308,Poltergeist II: The Other Side,1986,Horror Thriller
2309,Cujo,1983,Horror Thriller
2310,Amityville 1992: It's About Time,1992,Horror
2311,Amityville II: The Possession,1982,Horror
2312,"Amityville Curse, The",1990,Horror
2313,Blood For Dracula,Andy Warhol's Dracula,Horror
2314,Sorority House Massacre,1986,Horror
2315,Sorority House Massacre II,1990,Horror
2316,Bride of Re-Animator,1990,Comedy Horror
2317,Tales from the Darkside: The Movie,1990,Horror
2318,Stealing Home,1988,Drama
2319,King Kong Lives,1986,Action Adventure Horror
2320,Children of the Corn II: The Final Sacrifice,1993,Horror
2321,"Gate, The",1987,Horror
2322,Alligator,1980,Action Horror Sci-Fi
2323,Raise the Titanic,1980,Drama Thriller
2324,"Mummy, The",1959,Horror
2325,"Mummy's Curse, The",1944,Horror
2326,Dracula,1958,Horror
2327,"Curse of Frankenstein, The",1957,Horror
2328,Brighton Beach Memoirs,1986,Comedy
2329,Earth Vs. the Flying Saucers,1956,Sci-Fi
2330,"Sum of Us, The",1994,Comedy
2331,Tales From the Crypt Presents: Demon Knight,1995,Horror
2332,Village of the Damned,1995,Horror Sci-Fi
2333,In the Mouth of Madness,1995,Horror Thriller
2334,Mary Shelley's Frankenstein,1994,Drama Horror
2335,My Chauffeur,1986,Comedy
2336,Quatermass II,1957,Sci-Fi Thriller
2337,Prom Night,1980,Horror
2338,Hello Mary Lou: Prom Night II,1987,Horror
2339,MacKenna's Gold,1969,Western
2340,Child's Play 2,1990,Horror
2341,"Fog, The",1980,Horror
2342,Child's Play 3,1992,Horror
2343,Poltergeist III,1988,Horror Thriller
2344,"Exorcist III, The",1990,Horror
2345,Hell Night,1981,Horror
2346,Candyman: Farewell to the Flesh,1995,Horror
2347,Disturbing Behavior,1998,Horror Thriller
2348,Pumpkinhead,1988,Horror
2349,Sleepaway Camp,1983,Horror
2350,Tex,1982,Drama
2351,Beach Party,1963,Comedy
2352,Graveyard Shift,1990,Horror Thriller
2353,Twelfth Night,1996,Comedy Drama Romance
2354,Fluke,1995,Children's Drama
2355,East is East,1999,Comedy
2356,Kronos,1957,Sci-Fi
2357,Thinner,1996,Horror Thriller
2358,Duel in the Sun,1946,Western
2359,Bustin' Loose,1981,Comedy
2360,Nightwatch,1997,Horror Thriller
2361,Jaws 3-D,1983,Action Horror
2362,Wisdom,1986,Action Crime
2363,Mortal Thoughts,1991,Mystery Thriller
2364,"Cry in the Dark, A",1988,Drama
2365,Nothing to Lose,1994,Drama
2366,Blue Collar,1978,Crime Drama
2367,Night Shift,1982,Comedy
2368,Bottle Rocket,1996,Comedy
2369,Police Academy 4: Citizens on Patrol,1987,Comedy
2370,Dead Ringers,1988,Drama Thriller
2371,"Gingerbread Man, The",1998,Drama Thriller
2372,Let's Get Harry,1986,Action Adventure
2373,No Mercy,1986,Action Thriller
2374,"Mission, The",1986,Drama
2375,"Morning After, The",1986,Drama Mystery
2376,Money Train,1995,Action
2377,Max Dugan Returns,1983,Comedy
2378,"Razor's Edge, The",1984,Drama
2379,"Buddy Holly Story, The",1978,Drama
2380,Geronimo: An American Legend,1993,Drama Western
2381,"Low Down Dirty Shame, A",1994,Action Comedy
2382,"Bye Bye, Love",1995,Comedy
2383,Striking Distance,1993,Action
2384,Missing in Action,1984,Action War
2385,"Spiral Staircase, The",1946,Thriller
2386,"End of the Affair, The",1999,Drama
2387,Thieves,"Voleurs, Les",Crime Drama Romance
2388,Jeffrey,1995,Comedy
2389,"Hanging Garden, The",1997,Drama
2390,Johns,1996,Drama
2391,"Horseman on the Roof, The","Hussard sur le toit, Le",Drama
2392,"Original Kings of Comedy, The",2000,Comedy Documentary
2393,"Five Senses, The",1999,Drama
2394,"War Zone, The",1999,Drama
2395,Bandit Queen,1994,Drama
2396,True Crime,1999,Crime Thriller
2397,Insomnia,1997,Thriller
2398,"Yards, The",1999,Crime Mystery
2399,Sunshine,1999,Drama
2400,"Girl on the Bridge, The",La Fille sur le Pont,Drama Romance
2401,"Golden Bowl, The",2000,Drama
2402,Bless the Child,2000,Thriller
2403,Daddy Long Legs,1919,Comedy
2404,"Sandpiper, The",1965,Drama Romance
2405,"Man from Laramie, The",1955,Western
2406,Night Falls on Manhattan,1997,Crime Drama
2407,Meet Wally Sparks,1997,Comedy
2408,City of Industry,1997,Crime Thriller
2409,Playing God,1997,Crime Thriller
2410,Gang Related,1997,Crime
2411,Normal Life,1996,Crime Drama
2412,Bad Company,1995,Action
2413,Armed and Dangerous,1986,Comedy Crime
2414,"Wolf Man, The",1941,Horror
2415,Krippendorf's Tribe,1998,Comedy
2416,Nelly & Monsieur Arnaud,1995,Drama
2417,Spanking the Monkey,1994,Comedy Drama
2418,Underground,1995,War
2419,Pather Panchali,1955,Drama
2420,Breaking the Waves,1996,Drama
2421,Stealing Beauty,1996,Drama
2422,"Young Poisoner's Handbook, The",1995,Crime
2423,"King of Masks, The",Bian Lian,Drama
2424,"Trial, The",Le Procès,Drama
2425,"Browning Version, The",1994,Drama
2426,"Basketball Diaries, The",1995,Drama
2427,"Children of Heaven, The",Bacheha-Ye Aseman,Drama
2428,Three Colors: Red,1994,Drama
2429,Taste of Cherry,1997,Drama
2430,"Dinner Game, The",Le Dîner de cons,Comedy
2431,My Son the Fanatic,1998,Comedy Drama Romance
2432,"Conformist, The",Il Conformista,Drama
2433,Tampopo,1986,Comedy
2434,Butterfly,La Lengua de las Mariposas,Drama War
2435,Short Cuts,1993,Drama
2436,"Last Supper, The",1995,Drama Thriller
2437,Hate,"Haine, La",Drama
2438,Pink Flamingos,1972,Comedy
2439,Poison Ivy: New Seduction,1997,Thriller
2440,Welcome To Sarajevo,1997,Drama War
2441,I Dreamed of Africa,2000,Drama
2442,"Crew, The",2000,Comedy
2443,Love's Labour's Lost,2000,Comedy Romance
2444,Robert A. Heinlein's The Puppet Masters,1994,Horror Sci-Fi
2445,Terminal Velocity,1994,Action
2446,Koyaanisqatsi,1983,Documentary War
2447,SubUrbia,1997,Comedy
2448,Maurice,1987,Drama Romance
2449,Kurt & Courtney,1998,Documentary Musical
2450,"Great Ziegfeld, The",1936,Musical
2451,She-Devil,1989,Comedy
2452,Nadine,1987,Comedy
2453,Microcosmos,Microcosmos: Le peuple de l'herbe,Documentary
2454,Interiors,1978,Drama
2455,Thirty-Two Short Films About Glenn Gould,1993,Documentary
2456,"Celebration, The",Festen,Drama
2457,Burnt By the Sun,Utomlyonnye solntsem,Drama
2458,Unzipped,1995,Documentary
2459,"Fantastic Planet, The",La Planète sauvage,Animation Sci-Fi
2460,"Filth and the Fury, The",2000,Documentary
2461,Carnival of Souls,1962,Horror Thriller
2462,"Decline of Western Civilization, The",1981,Documentary
2463,Hamlet,1948,Drama
2464,Anatomy of a Murder,1959,Drama Mystery
2465,"Great Santini, The",1979,Drama
2466,"Band Wagon, The",1953,Comedy Musical
2467,Bound for Glory,1976,Drama
2468,"Walk on the Moon, A",1999,Drama Romance
2469,Oscar and Lucinda,a.k.a. Oscar & Lucinda,Drama Romance
2470,Caligula,1980,Drama
2471,Bronco Billy,1980,Adventure Drama Romance
2472,"Affair of Love, An",Une Liaison Pornographique,Drama Romance
2473,Up in Smoke,1978,Comedy
2474,Stalingrad,1993,War
2475,Mad City,1997,Action Drama
2476,Alaska,1996,Adventure Children's
2477,One Magic Christmas,1985,Drama Fantasy
2478,My Bodyguard,1980,Drama
2479,McHale's Navy,1997,Comedy War
2480,American Flyers,1985,Drama
2481,Gone Fishin',1997,Comedy
2482,Edge of Seventeen,1998,Comedy Drama Romance
2483,Death Wish II,1982,Action Drama
2484,Death Wish 3,1985,Action Drama
2485,Death Wish 4: The Crackdown,1987,Action Drama
2486,Death Wish V: The Face of Death,1994,Action Drama
2487,"Last Days, The",1998,Documentary
2488,Drop Zone,1994,Action
2489,Volunteers,1985,Comedy
2490,Blind Date,1987,Comedy Romance
2491,"Davy Crockett, King of the Wild Frontier",1955,Western
2492,8 Seconds,1994,Drama
2493,Virtuosity,1995,Sci-Fi Thriller
2494,Body Snatchers,1993,Horror Sci-Fi Thriller
2495,Getting Even with Dad,1994,Comedy
2496,Ride with the Devil,1999,Drama Romance War
2497,Children of the Revolution,1996,Comedy
2498,Felicia's Journey,1999,Thriller
2499,42 Up,1998,Documentary
2500,"Terrorist, The",Malli,Drama
2501,Bad Lieutenant,1992,Crime Drama
2502,"Boondock Saints, The",1999,Action Comedy
2503,Xiu Xiu: The Sent-Down Girl,Tian yu,Drama Romance
2504,I Went Down,1997,Action Comedy Crime
2505,Three Colors: White,1994,Drama
2506,Barry Lyndon,1975,Drama
2507,Suture,1993,Film-Noir Thriller
